"";"Nom_scientifique";"Milieu_recolte";"ID_espece";"ID_echantillon";"ID_Feuille";"DI";"DI_test";"BT";"BT_test";"MT";"BB";"BB_test";"Nb_ramifications";"SD";"TMC_t0";"TMC_t24";"TDMC";"TD";"TDIA";"Gmin";"LMC_t0";"LMC_t24";"PEF";"LDMC";"Surface_F";"SLA";"LT"
"128";"Codia spatulata";"M";5;"05_2";"05_2_3";9;9;34;34;732,6;45;45;8;6,82;95,48;81,72;511,55;0,73;13,15;16,82228944;114,67;82,11;15,17;465,83;34,606;4453,8;0,1046
"129";"Codia spatulata";"M";5;"05_2";"05_2_4";9;9;34;34;732,6;45;45;8;6,82;95,48;81,72;511,55;0,73;13,15;16,82228944;118,75;69,1;22,7;457,14;15,202;5278,47;0,0866
"130";"Codia spatulata";"M";5;"05_2";"05_2_5";9;9;34;34;732,6;45;45;8;6,82;95,48;81,72;511,55;0,73;13,15;16,82228944;115,9;82,72;15,37;463,17;30,93;4729,36;0,0979
"131";"Codia spatulata";"M";5;"05_3";"05_3_3";9;9;72;72;873,2;90;90;11;5;72,21;60,37;580,68;0,69;12,41;11,59748401;114;94,59;9,07;467,28;21,737;5340,79;0,0875
"132";"Codia spatulata";"M";5;"05_3";"05_3_1";9;9;72;72;873,2;90;90;11;5;72,21;60,37;580,68;0,69;12,41;11,59748401;108,26;88,79;9,35;480,17;16,666;4916,22;0,0977
"133";"Codia spatulata";"M";5;"05_3";"05_3_4";9;9;72;72;873,2;90;90;11;5;72,21;60,37;580,68;0,69;12,41;11,59748401;108,33;80,25;13,48;480;15,847;4891,05;0,0981
"134";"Codia spatulata";"M";5;"05_3";"05_3_5";9;9;72;72;873,2;90;90;11;5;72,21;60,37;580,68;0,69;12,41;11,59748401;90,28;24,01;34,83;525,55;19,354;3840,08;0,1369
"135";"Codia spatulata";"M";5;"05_3";"05_3_2";9;9;72;72;873,2;90;90;11;5;72,21;60,37;580,68;0,69;12,41;11,59748401;108,44;88,18;9,72;479,75;24,576;4610,88;0,104
"136";"Codia spatulata";"M";5;"05_4";"05_4_1";9;9;79;79;798,6;35;35;8;3,41;78,12;62,05;561,42;0,57;11,49;24,61642658;106,9;46,74;29,07;483,33;12,783;4897,7;0,0987
"137";"Codia spatulata";"M";5;"05_4";"05_4_2";9;9;79;79;798,6;35;35;8;3,41;78,12;62,05;561,42;0,57;11,49;24,61642658;107,49;81,65;12,45;481,95;13,112;4910,86;0,0981
"138";"Codia spatulata";"M";5;"05_4";"05_4_4";9;9;79;79;798,6;35;35;8;3,41;78,12;62,05;561,42;0,57;11,49;24,61642658;105,41;64,53;19,9;486,84;13,771;4652,36;0,1046
"139";"Codia spatulata";"M";5;"05_4";"05_4_5";9;9;79;79;798,6;35;35;8;3,41;78,12;62,05;561,42;0,57;11,49;24,61642658;111,41;76,92;16,31;473;17,621;4372,46;0,1082
"140";"Codia spatulata";"M";5;"05_4";"05_4_3";9;9;79;79;798,6;35;35;8;3,41;78,12;62,05;561,42;0,57;11,49;24,61642658;109,77;83,39;12,58;476,71;15,313;4987,95;0,0956
"141";"Codia spatulata";"M";5;"05_5";"05_5_1";9;9;55;55;842;80;80;10;5,41;77,77;65,51;562,54;0,75;14,325;19,78127208;110,96;90,74;9,59;474,01;22,752;4300,95;0,1102
"142";"Codia spatulata";"M";5;"05_5";"05_5_2";9;9;55;55;842;80;80;10;5,41;77,77;65,51;562,54;0,75;14,325;19,78127208;111,26;90,91;9,63;473,36;11,727;5076,62;0,0932
"143";"Codia spatulata";"M";5;"05_5";"05_5_3";9;9;55;55;842;80;80;10;5,41;77,77;65,51;562,54;0,75;14,325;19,78127208;95,03;38,01;29,24;512,74;13,545;3960,53;0,1295
"144";"Codia spatulata";"M";5;"05_5";"05_5_4";9;9;55;55;842;80;80;10;5,41;77,77;65,51;562,54;0,75;14,325;19,78127208;110,12;85,43;11,75;475,92;11,697;4735,63;0,1005
"145";"Codia spatulata";"M";5;"05_5";"05_5_5";9;9;55;55;842;80;80;10;5,41;77,77;65,51;562,54;0,75;14,325;19,78127208;107,62;79,47;13,56;481,64;15,187;4453,67;0,1081
"146";"Codia spatulata";"M";5;"05_6";"05_6_2";5;5;86;86;807;30;30;10;2,39;71,54;59,47;582,96;0,82;16,91;14,02436905;120,62;90,94;13,46;453,26;17,739;5543,44;0,0818
"147";"Codia spatulata";"M";5;"05_6";"05_6_3";5;5;86;86;807;30;30;10;2,39;71,54;59,47;582,96;0,82;16,91;14,02436905;117,1;92,17;11,48;460,61;18,086;5242,32;0,0879
"148";"Codia spatulata";"M";5;"05_6";"05_6_4";5;5;86;86;807;30;30;10;2,39;71,54;59,47;582,96;0,82;16,91;14,02436905;113,94;83,94;14,02;467,42;16,062;4867,27;0,096
"149";"Codia spatulata";"M";5;"05_6";"05_6_5";5;5;86;86;807;30;30;10;2,39;71,54;59,47;582,96;0,82;16,91;14,02436905;93,55;30,11;32,78;516,67;18,553;3989,89;0,1295
"150";"Codia spatulata";"M";5;"05_6";"05_6_1";5;5;86;86;807;30;30;10;2,39;71,54;59,47;582,96;0,82;16,91;14,02436905;117,39;90,91;12,18;460;14,228;5623,72;0,0818
"151";"Geissois pruinosa";"M";6;"06_1";"06_1_2";8;8;151;151;778,4;95;95;2;12,56;88,36;76,08;530,89;0,81;14,775;36,79850988;127,87;74,96;23,22;438,85;28,951;4314,61;0,1017
"152";"Geissois pruinosa";"M";6;"06_1";"06_1_3";8;8;151;151;778,4;95;95;2;12,56;88,36;76,08;530,89;0,81;14,775;36,79850988;164,72;95,69;26,08;377,76;44,797;4594,56;0,0822
"153";"Geissois pruinosa";"M";6;"06_1";"06_1_4";8;8;151;151;778,4;95;95;2;12,56;88,36;76,08;530,89;0,81;14,775;36,79850988;171,3;127,65;16,09;368,59;29,442;5120,35;0,072
"154";"Geissois pruinosa";"M";6;"06_1";"06_1_1";8;8;151;151;778,4;95;95;2;12,56;88,36;76,08;530,89;0,81;14,775;36,79850988;174,55;121,97;19,15;364,24;36,356;5508,48;0,0661
"155";"Geissois pruinosa";"M";6;"06_1";"06_1_5";8;8;151;151;778,4;95;95;2;12,56;88,36;76,08;530,89;0,81;14,775;36,79850988;164,43;111,65;19,96;378,17;41,75;5284,81;0,0716
"156";"Geissois pruinosa";"M";6;"06_2";"06_2_1";8;8;62;62;731,9;30;30;9;5,96;98,64;88,98;503,43;0,89;15,425;15,83667533;182,23;133,8;17,16;354,32;22,186;7730,31;0,0458
"157";"Geissois pruinosa";"M";6;"06_2";"06_2_2";8;8;62;62;731,9;30;30;9;5,96;98,64;88,98;503,43;0,89;15,425;15,83667533;179,84;138,71;14,7;357,35;28,437;7644,35;0,0467
"158";"Geissois pruinosa";"M";6;"06_2";"06_2_3";8;8;62;62;731,9;30;30;9;5,96;98,64;88,98;503,43;0,89;15,425;15,83667533;181,05;139,3;14,86;355,81;22,291;7821,4;0,0455
"159";"Geissois pruinosa";"M";6;"06_2";"06_2_5";8;8;62;62;731,9;30;30;9;5,96;98,64;88,98;503,43;0,89;15,425;15,83667533;184,03;127,75;19,82;352,07;28,399;7434,29;0,0474
"160";"Geissois pruinosa";"M";6;"06_2";"06_2_4";8;8;62;62;731,9;30;30;9;5,96;98,64;88,98;503,43;0,89;15,425;15,83667533;178,88;109,63;24,83;358,58;27,316;7303,74;0,0491
"161";"Geissois pruinosa";"M";6;"06_3";"06_3_1";8,5;8,5;52;52;773,5;50;50;2;8,97;92,09;77,97;520,6;0,63;12,94;15,89184038;168,3;137,91;11,33;372,72;42,42;6931,37;0,0538
"162";"Geissois pruinosa";"M";6;"06_3";"06_3_2";8,5;8,5;52;52;773,5;50;50;2;8,97;92,09;77,97;520,6;0,63;12,94;15,89184038;119,85;59,47;27,47;454,85;55,056;5037,15;0,0903
"163";"Geissois pruinosa";"M";6;"06_3";"06_3_3";8,5;8,5;52;52;773,5;50;50;2;8,97;92,09;77,97;520,6;0,63;12,94;15,89184038;122,88;77,69;20,28;448,67;47,03;5381,01;0,0834
"164";"Geissois pruinosa";"M";6;"06_3";"06_3_5";8,5;8,5;52;52;773,5;50;50;2;8,97;92,09;77,97;520,6;0,63;12,94;15,89184038;166,77;128,59;14,31;374,86;43,169;6672,18;0,0562
"165";"Geissois pruinosa";"M";6;"06_3";"06_3_4";8,5;8,5;52;52;773,5;50;50;2;8,97;92,09;77,97;520,6;0,63;12,94;15,89184038;166,09;132,05;12,79;375,81;49,897;6608,87;0,0569
"166";"Geissois pruinosa";"M";6;"06_4";"06_4_1";8,5;8,5;50;50;845,8;85;85;2;7,15;92,68;83,31;518,99;0,86;17,42;20,87331118;137,01;45,04;38,8;421,93;32,419;5105,35;0,0826
"167";"Geissois pruinosa";"M";6;"06_4";"06_4_2";8,5;8,5;50;50;845,8;85;85;2;7,15;92,68;83,31;518,99;0,86;17,42;20,87331118;140,61;67,63;30,33;415,62;38,106;5506,65;0,0755
"168";"Geissois pruinosa";"M";6;"06_4";"06_4_5";8,5;8,5;50;50;845,8;85;85;2;7,15;92,68;83,31;518,99;0,86;17,42;20,87331118;139,83;67,8;30,04;416,96;30,908;5238,64;0,0796
"169";"Geissois pruinosa";"M";6;"06_4";"06_4_3";8,5;8,5;50;50;845,8;85;85;2;7,15;92,68;83,31;518,99;0,86;17,42;20,87331118;134,59;54,1;34,31;426,27;39,746;5168,53;0,0825
"170";"Geissois pruinosa";"M";6;"06_4";"06_4_4";8,5;8,5;50;50;845,8;85;85;2;7,15;92,68;83,31;518,99;0,86;17,42;20,87331118;132,74;55,33;33,26;429,66;40,73;5168,78;0,0831
"171";"Geissois pruinosa";"M";6;"06_5";"06_5_4";8,5;8,5;88;88;814,2;70;70;3;14,34;96,89;81,43;507,89;0,63;12,675;16,91584804;126,75;78,97;21,07;441,01;27,494;5072,69;0,0869
"172";"Geissois pruinosa";"M";6;"06_5";"06_5_3";8,5;8,5;88;88;814,2;70;70;3;14,34;96,89;81,43;507,89;0,63;12,675;16,91584804;121,9;71,31;22,8;450,65;28,031;4759,08;0,0947
"173";"Geissois pruinosa";"M";6;"06_5";"06_5_1";8,5;8,5;88;88;814,2;70;70;3;14,34;96,89;81,43;507,89;0,63;12,675;16,91584804;120,44;60,44;27,22;453,63;32,602;4829,93;0,0939
"174";"Geissois pruinosa";"M";6;"06_5";"06_5_5";8,5;8,5;88;88;814,2;70;70;3;14,34;96,89;81,43;507,89;0,63;12,675;16,91584804;129;77,19;22,63;436,69;24,386;5199,57;0,084
"175";"Geissois pruinosa";"M";6;"06_5";"06_5_2";8,5;8,5;88;88;814,2;70;70;3;14,34;96,89;81,43;507,89;0,63;12,675;16,91584804;121,92;60,79;27,55;450,62;27,897;4776,88;0,0943
"176";"Geissois pruinosa";"M";6;"06_6";"06_6_1";8,5;8,5;48;48;794,2;85;85;2;7,75;99,58;85,37;501,04;0,77;12,73;31,18693198;194,3;142,38;17,64;339,78;39,886;6681,07;0,0509
"177";"Geissois pruinosa";"M";6;"06_6";"06_6_2";8,5;8,5;48;48;794,2;85;85;2;7,75;99,58;85,37;501,04;0,77;12,73;31,18693198;180,36;137,82;15,18;356,68;30,826;5604,73;0,0636
"178";"Geissois pruinosa";"M";6;"06_6";"06_6_3";8,5;8,5;48;48;794,2;85;85;2;7,75;99,58;85,37;501,04;0,77;12,73;31,18693198;189,68;137,47;18,02;345,21;50,583;6214,13;0,0556
"179";"Geissois pruinosa";"M";6;"06_6";"06_6_5";8,5;8,5;48;48;794,2;85;85;2;7,75;99,58;85,37;501,04;0,77;12,73;31,18693198;194,47;151,76;14,51;339,59;38,598;6465,33;0,0525
"180";"Geissois pruinosa";"M";6;"06_6";"06_6_4";8,5;8,5;48;48;794,2;85;85;2;7,75;99,58;85,37;501,04;0,77;12,73;31,18693198;232,1;145,41;26,1;301,12;33,476;7309,17;0,0412
"181";"Araucaria columnaris";"G";7;"07_1";"07_1_1";8,5;8,5;30;30;382,7;5;5;4;29,86;87,32;75,48;533,85;0,9;18,28;2,146077522;108,36;102,37;2,88;479,94;19,86240539;3132,87;0,1532
"182";"Araucaria columnaris";"G";7;"07_1";"07_1_2";8,5;8,5;30;30;382,7;5;5;4;29,86;87,32;75,48;533,85;0,9;18,28;2,146077522;114,14;98,56;7,28;466,98;24,57605101;3546,33;0,1317
"183";"Araucaria columnaris";"G";7;"07_1";"07_1_3";8,5;8,5;30;30;382,7;5;5;4;29,86;87,32;75,48;533,85;0,9;18,28;2,146077522;104,29;101,14;1,54;489,51;23,29192501;3327,42;0,1471
"184";"Araucaria columnaris";"G";7;"07_1";"07_1_4";8,5;8,5;30;30;382,7;5;5;4;29,86;87,32;75,48;533,85;0,9;18,28;2,146077522;104,86;96,67;4;488,15;309,2175401;29449,29;0,0166
"185";"Araucaria columnaris";"G";7;"07_1";"07_1_5";8,5;8,5;30;30;382,7;5;5;4;29,86;87,32;75,48;533,85;0,9;18,28;2,146077522;109,32;101,43;3,77;477,74;20,12425714;3606,5;0,1325
"186";"Araucaria columnaris";"G";7;"07_2";"07_2_1";8,5;8,5;170;170;864;70;70;0;39,27;99,22;80,06;501,95;0,74;14,825;4,508216452;106,4;95,21;5,42;484,49;41,02378081;2886,97;0,1678
"187";"Araucaria columnaris";"G";7;"07_2";"07_2_3";8,5;8,5;170;170;864;70;70;0;39,27;99,22;80,06;501,95;0,74;14,825;4,508216452;108,13;97,5;5,11;480,46;34,57699706;3195,66;0,1503
"188";"Araucaria columnaris";"G";7;"07_2";"07_2_4";8,5;8,5;170;170;864;70;70;0;39,27;99,22;80,06;501,95;0,74;14,825;4,508216452;114,25;102,06;5,69;466,75;35,94767394;3085,64;0,1513
"189";"Araucaria columnaris";"G";7;"07_2";"07_2_5";8,5;8,5;170;170;864;70;70;0;39,27;99,22;80,06;501,95;0,74;14,825;4,508216452;106,12;92,36;6,68;485,17;36,93444819;3321,44;0,1461
"190";"Araucaria columnaris";"G";7;"07_2";"07_2_2";8,5;8,5;170;170;864;70;70;0;39,27;99,22;80,06;501,95;0,74;14,825;4,508216452;123,61;112,08;5,16;447,2;37,31952891;3338,06;0,134
"191";"Araucaria columnaris";"G";7;"07_3";"07_3_1";8;8;17;17;180;5;5;1;20,83;71,25;63,21;583,93;0,91;17,855;5,200070815;116,86;110,12;3,11;461,13;30,64584364;3229,28;0,1428
"192";"Araucaria columnaris";"G";7;"07_3";"07_3_3";8;8;17;17;180;5;5;1;20,83;71,25;63,21;583,93;0,91;17,855;5,200070815;119,24;112,21;3,21;456,12;33,29224275;3835,51;0,1189
"193";"Araucaria columnaris";"G";7;"07_3";"07_3_4";8;8;17;17;180;5;5;1;20,83;71,25;63,21;583,93;0,91;17,855;5,200070815;112,1;105,58;3,07;471,48;38,20192375;3231,97;0,1459
"194";"Araucaria columnaris";"G";7;"07_3";"07_3_5";8;8;17;17;180;5;5;1;20,83;71,25;63,21;583,93;0,91;17,855;5,200070815;112,62;103,3;4,38;470,32;36,65963737;3559,19;0,1321
"195";"Araucaria columnaris";"G";7;"07_3";"07_3_2";8;8;17;17;180;5;5;1;20,83;71,25;63,21;583,93;0,91;17,855;5,200070815;120,52;111,93;3,9;453,46;36,89800572;3336,17;0,1359
"196";"Araucaria columnaris";"G";7;"07_4";"07_4_1";0;7;0;7;150;0;0;1;24,82;69,05;64,67;591,54;0,91;18,15;2,733252495;142,7;127,08;6,43;412,04;41,11959938;5178,79;0,0796
"197";"Araucaria columnaris";"G";7;"07_4";"07_4_2";0;7;0;7;150;0;0;1;24,82;69,05;64,67;591,54;0,91;18,15;2,733252495;138,36;123,28;6,33;419,53;49,30666838;4536,03;0,0925
"198";"Araucaria columnaris";"G";7;"07_4";"07_4_3";0;7;0;7;150;0;0;1;24,82;69,05;64,67;591,54;0,91;18,15;2,733252495;133,99;119,04;6,39;427,36;41,34893565;5111,12;0,0836
"199";"Araucaria columnaris";"G";7;"07_4";"07_4_4";0;7;0;7;150;0;0;1;24,82;69,05;64,67;591,54;0,91;18,15;2,733252495;138,87;121,13;7,42;418,65;36,80705661;5220,86;0,0802
"200";"Araucaria columnaris";"G";7;"07_4";"07_4_5";0;7;0;7;150;0;0;1;24,82;69,05;64,67;591,54;0,91;18,15;2,733252495;136,62;123,07;5,73;422,61;37,92884081;4509,97;0,0937
"201";"Araucaria columnaris";"G";7;"07_5";"07_5_2";8,5;8,5;208;208;586,5;50;50;0;12,24;66,45;56,57;600,78;0,78;13,995;1,809490747;110,03;104,95;2,42;476,13;26,50326102;3543,22;0,1344
"202";"Araucaria columnaris";"G";7;"07_5";"07_5_3";8,5;8,5;208;208;586,5;50;50;0;12,24;66,45;56,57;600,78;0,78;13,995;1,809490747;107,45;101,96;2,65;482,04;22,04612645;4322,77;0,1115
"203";"Araucaria columnaris";"G";7;"07_5";"07_5_4";8,5;8,5;208;208;586,5;50;50;0;12,24;66,45;56,57;600,78;0,78;13,995;1,809490747;113,68;107,13;3,07;467,99;20,8256177;4012,64;0,1166
"204";"Araucaria columnaris";"G";7;"07_5";"07_5_1";8,5;8,5;208;208;586,5;50;50;0;12,24;66,45;56,57;600,78;0,78;13,995;1,809490747;102,96;97,75;2,56;492,72;28,90500861;3416,67;0,1442
"205";"Araucaria columnaris";"G";7;"07_5";"07_5_5";8,5;8,5;208;208;586,5;50;50;0;12,24;66,45;56,57;600,78;0,78;13,995;1,809490747;113,72;107,07;3,11;467,9;20,23861111;4207,61;0,1112
"206";"Araucaria columnaris";"G";7;"07_6";"07_6_1";8,5;8,5;148;148;528;15;15;0;28,55;88,92;71,37;529,32;0,83;15,53;3,048835858;127,68;121,35;2,78;439,22;38,81806861;2790,66;0,1574
"207";"Araucaria columnaris";"G";7;"07_6";"07_6_2";8,5;8,5;148;148;528;15;15;0;28,55;88,92;71,37;529,32;0,83;15,53;3,048835858;119,06;114,37;2,14;456,49;48,14294392;2823,63;0,1617
"208";"Araucaria columnaris";"G";7;"07_6";"07_6_3";8,5;8,5;148;148;528;15;15;0;28,55;88,92;71,37;529,32;0,83;15,53;3,048835858;116,46;110,08;2,95;461,99;36,95926677;3103,21;0,1489
"209";"Araucaria columnaris";"G";7;"07_6";"07_6_4";8,5;8,5;148;148;528;15;15;0;28,55;88,92;71,37;529,32;0,83;15,53;3,048835858;46,33;42,93;2,33;683,39;38,68792813;2057,87;0,3321
"210";"Araucaria columnaris";"G";7;"07_6";"07_6_5";8,5;8,5;148;148;528;15;15;0;28,55;88,92;71,37;529,32;0,83;15,53;3,048835858;112,36;106,84;2,6;470,9;47,67052693;3020,95;0,1559
"211";"Casuarina collina";"R";8;"08_1";"08_1_4";9,5;9,5;46;46;771,9;95;95;29;2,29;60,13;47,29;624,51;0,62;10,915;7,894490551;137,04;44,44;39,06;421,88;5,013039397;9283,41;0,0454
"212";"Casuarina collina";"R";8;"08_1";"08_1_1";9,5;9,5;46;46;771,9;95;95;29;2,29;60,13;47,29;624,51;0,62;10,915;7,894490551;96,43;33,93;31,82;509,09;18,59822851;33211,12;0,0153
"213";"Casuarina collina";"R";8;"08_1";"08_1_2";9,5;9,5;46;46;771,9;95;95;29;2,29;60,13;47,29;624,51;0,62;10,915;7,894490551;88,89;15,87;38,66;529,41;4,849833659;7698,15;0,0688
"214";"Casuarina collina";"R";8;"08_1";"08_1_5";9,5;9,5;46;46;771,9;95;95;29;2,29;60,13;47,29;624,51;0,62;10,915;7,894490551;86,67;16,67;37,5;535,71;3,146619202;10488,73;0,0511
"215";"Casuarina collina";"R";8;"08_1";"08_1_3";9,5;9,5;46;46;771,9;95;95;29;2,29;60,13;47,29;624,51;0,62;10,915;7,894490551;102,5;37,5;32,1;493,83;3,894632413;9736,58;0,0507
"216";"Casuarina collina";"R";8;"08_2";"08_2_1";9,5;9,5;28;28;739;95;95;21;8,66;68,39;47,25;593,87;0,4;7,79;8,98374359;112,7;20,63;43,28;470,15;5,82451278;9245,26;0,0509
"217";"Casuarina collina";"R";8;"08_2";"08_2_2";9,5;9,5;28;28;739;95;95;21;8,66;68,39;47,25;593,87;0,4;7,79;8,98374359;109,2;12,64;46,15;478,02;7,596371036;8731,46;0,0547
"218";"Casuarina collina";"R";8;"08_2";"08_2_3";9,5;9,5;28;28;739;95;95;21;8,66;68,39;47,25;593,87;0,4;7,79;8,98374359;115;20;44,19;465,12;5,575698642;9292,83;0,0501
"219";"Casuarina collina";"R";8;"08_2";"08_2_5";9,5;9,5;28;28;739;95;95;21;8,66;68,39;47,25;593,87;0,4;7,79;8,98374359;118,75;25;42,86;457,14;4,569132355;9519,03;0,048
"220";"Casuarina collina";"R";8;"08_2";"08_2_4";9,5;9,5;28;28;739;95;95;21;8,66;68,39;47,25;593,87;0,4;7,79;8,98374359;110,61;22,73;41,73;474,82;6,042932009;9155,96;0,0519
"221";"Casuarina collina";"R";8;"08_3";"08_3_1";9,5;9,5;88;88;752,3;95;95;13;6,89;72,52;61,43;579,65;0,69;11,005;6,03411002;93,75;10,94;42,74;516,13;4,958611305;7747,83;0,0666
"222";"Casuarina collina";"R";8;"08_3";"08_3_2";9,5;9,5;88;88;752,3;95;95;13;6,89;72,52;61,43;579,65;0,69;11,005;6,03411002;98,28;12,07;43,48;504,35;4,260942116;7346,45;0,0687
"223";"Casuarina collina";"R";8;"08_3";"08_3_3";9,5;9,5;88;88;752,3;95;95;13;6,89;72,52;61,43;579,65;0,69;11,005;6,03411002;98,48;10,61;44,27;503,82;4,711210883;7138,2;0,0706
"224";"Casuarina collina";"R";8;"08_3";"08_3_4";9,5;9,5;88;88;752,3;95;95;13;6,89;72,52;61,43;579,65;0,69;11,005;6,03411002;100;12,5;43,75;500;5,290599108;8266,56;0,0605
"225";"Casuarina collina";"R";8;"08_3";"08_3_5";9,5;9,5;88;88;752,3;95;95;13;6,89;72,52;61,43;579,65;0,69;11,005;6,03411002;94,37;12,68;42,03;514,49;5,623765009;7920,8;0,065
"226";"Casuarina collina";"R";8;"08_4";"08_4_3";9,5;9,5;24;24;432,2;90;90;32;1,19;85,72;53,99;538,44;0,32;5,51;14,25529964;133,33;33,33;42,86;428,57;1,628601632;18095,57;0,0237
"227";"Casuarina collina";"R";8;"08_4";"08_4_4";9,5;9,5;24;24;432,2;90;90;32;1,19;85,72;53,99;538,44;0,32;5,51;14,25529964;100;25;37,5;500;1,282083962;16026,05;0,0312
"228";"Casuarina collina";"R";8;"08_4";"08_4_1";9,5;9,5;24;24;432,2;90;90;32;1,19;85,72;53,99;538,44;0,32;5,51;14,25529964;157,14;0;61,11;388,89;2,177123709;31101,77;0,0125
"229";"Casuarina collina";"R";8;"08_4";"08_4_2";9,5;9,5;24;24;432,2;90;90;32;1,19;85,72;53,99;538,44;0,32;5,51;14,25529964;87,5;25;33,33;533,33;1,08188597;13523,57;0,0394
"230";"Casuarina collina";"R";8;"08_4";"08_4_5";9,5;9,5;24;24;432,2;90;90;32;1,19;85,72;53,99;538,44;0,32;5,51;14,25529964;125;37,5;38,89;444,44;1,311929092;16399,11;0,0271
"231";"Casuarina collina";"R";8;"08_5";"08_5_2";9,5;9,5;26;26;759;95;95;22;5,98;64,58;48,27;607,62;0,59;12,05;19,03010466;124,24;78,79;20,27;445,95;4,007886828;12145,11;0,0367
"232";"Casuarina collina";"R";8;"08_5";"08_5_5";9,5;9,5;26;26;759;95;95;22;5,98;64,58;48,27;607,62;0,59;12,05;19,03010466;102;54;23,76;495,05;5,099197576;10198,4;0,0485
"233";"Casuarina collina";"R";8;"08_5";"08_5_1";9,5;9,5;26;26;759;95;95;22;5,98;64,58;48,27;607,62;0,59;12,05;19,03010466;128,89;60;30,1;436,89;4,288273972;9529,5;0,0458
"234";"Casuarina collina";"R";8;"08_5";"08_5_3";9,5;9,5;26;26;759;95;95;22;5,98;64,58;48,27;607,62;0,59;12,05;19,03010466;130,56;44,44;37,35;433,73;4,067734168;11299,26;0,0384
"235";"Casuarina collina";"R";8;"08_5";"08_5_4";9,5;9,5;26;26;759;95;95;22;5,98;64,58;48,27;607,62;0,59;12,05;19,03010466;114,81;46,3;31,9;465,52;6,027930904;11162,84;0,0417
"236";"Casuarina collina";"R";8;"08_6";"08_6_3";9,5;9,5;16;16;761,3;95;95;23;2,12;73,5;48,43;576,38;0,36;6,59;13,13534354;95,83;25;36,17;510,64;2,951840457;12299,34;0,0415
"237";"Casuarina collina";"R";8;"08_6";"08_6_4";9,5;9,5;16;16;761,3;95;95;23;2,12;73,5;48,43;576,38;0,36;6,59;13,13534354;166,67;55,56;41,67;375;3,016635806;16759,09;0,0224
"238";"Casuarina collina";"R";8;"08_6";"08_6_5";9,5;9,5;16;16;761,3;95;95;23;2,12;73,5;48,43;576,38;0,36;6,59;13,13534354;82,14;14,29;37,25;549,02;3,138451061;11208,75;0,049
"239";"Casuarina collina";"R";8;"08_6";"08_6_2";9,5;9,5;16;16;761,3;95;95;23;2,12;73,5;48,43;576,38;0,36;6,59;13,13534354;111,11;55,56;26,32;473,68;2,70255508;15014,19;0,0315
"240";"Casuarina collina";"R";8;"08_6";"08_6_1";9,5;9,5;16;16;761,3;95;95;23;2,12;73,5;48,43;576,38;0,36;6,59;13,13534354;95,45;22,73;37,21;511,63;2,885160153;13114,36;0,039
"241";"Arillastrum gummiferum ";"M";9;"09_1";"09_1_2";9;9;50;50;798;60;60;6;3,25;77,56;60,41;563,19;0,76;11,53;11,70754659;113,9;63,86;23,39;467,51;65,95;5238,28;0,0892
"242";"Arillastrum gummiferum ";"M";9;"09_1";"09_1_3";9;9;50;50;798;60;60;6;3,25;77,56;60,41;563,19;0,76;11,53;11,70754659;103,26;56,52;22,99;491,98;66,883;5192,78;0,0947
"243";"Arillastrum gummiferum ";"M";9;"09_1";"09_1_1";9;9;50;50;798;60;60;6;3,25;77,56;60,41;563,19;0,76;11,53;11,70754659;106,6;72,22;16,64;484,03;31,976;5551,39;0,0872
"244";"Arillastrum gummiferum ";"M";9;"09_1";"09_1_5";9;9;50;50;798;60;60;6;3,25;77,56;60,41;563,19;0,76;11,53;11,70754659;114,86;72,61;19,66;465,42;49,976;5305,31;0,0877
"245";"Arillastrum gummiferum ";"M";9;"09_1";"09_1_4";9;9;50;50;798;60;60;6;3,25;77,56;60,41;563,19;0,76;11,53;11,70754659;108,21;56,38;24,89;480,29;64,396;5339,64;0,0899
"246";"Arillastrum gummiferum ";"M";9;"09_2";"09_2_3";9;9;32;32;788;60;60;10;5,34;71,68;63,9;582,49;1,24;15,82;11,82274337;93,76;63,94;15,39;516,11;88,484;4282,87;0,1205
"247";"Arillastrum gummiferum ";"M";9;"09_2";"09_2_4";9;9;32;32;788;60;60;10;5,34;71,68;63,9;582,49;1,24;15,82;11,82274337;94,28;60,94;17,16;514,73;55,51;4672,56;0,1102
"248";"Arillastrum gummiferum ";"M";9;"09_2";"09_2_2";9;9;32;32;788;60;60;10;5,34;71,68;63,9;582,49;1,24;15,82;11,82274337;82,22;36,08;25,32;548,77;46,132;4039,58;0,1358
"249";"Arillastrum gummiferum ";"M";9;"09_2";"09_2_1";9;9;32;32;788;60;60;10;5,34;71,68;63,9;582,49;1,24;15,82;11,82274337;94,73;60,24;17,71;513,54;48,078;4876,06;0,1053
"250";"Arillastrum gummiferum ";"M";9;"09_2";"09_2_5";9;9;32;32;788;60;60;10;5,34;71,68;63,9;582,49;1,24;15,82;11,82274337;95,95;59,31;18,7;510,33;70,177;4583,74;0,1113
"251";"Arillastrum gummiferum ";"M";9;"09_3";"09_3_2";9;9;22;22;830;35;35;10;6,67;76,86;66,85;565,42;1,03;14,345;4,242476809;127,97;96,76;13,69;438,65;54,146;5847,3;0,075
"252";"Arillastrum gummiferum ";"M";9;"09_3";"09_3_3";9;9;22;22;830;35;35;10;6,67;76,86;66,85;565,42;1,03;14,345;4,242476809;133,49;103,29;12,93;428,28;50,343;5915,75;0,0724
